SMILES
COC1=NC2=C(CCN(C3=CC=CC4=C3C(C)=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1
OC1=CC2=C(C(Cl)=CC=C2)C(N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4C[C@H](F)C5)N=C3C2)=C1
CC(C)Cn1c(CCOc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)ncc1
CN(C)CCOc1nc(N2CC(CC3)NC3C2)c(cnc(-c2cc(O)cc3ccccc23)c2F)c2n1
CCC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(ccc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
O=C(CCCS)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1
N#C[C@@H]1[C@](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)(CCC2)N2CC1
C#CC1=CC=CC2=C1C(C1=C(F)C3=C(C=C1)C(N1CC4CCC(C1)N4)=NC(OCC1(CN4C5CCC4COC5)CC1)=N3)=CC(O)=C2
C#CC1=CC=CC2=CC(O)=CC(C3=C(C=C4C(N5CC6CCC(N6)C5)=NC(OCC7(CC7)CN8CC9C(OCCO9)C8)=NC4=C3F)F)=C12
O=C(CO)N1CCc2ccccc2C1
CCN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
Cc(ccc1c2cn[nH]1)c2-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
Oc(cc1)cc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OC[C@](CCC3)(C4)N3C[C@@H]4F)c2F)c1SC(F)(F)F
O=C1N[C@H](C2=C3CC=CC=C3N=C2[C@H]2CCCN2)c2ccccc21
CCC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OC[C@@]14CCCN1C[C@H](F)C4)N=C3N1CC3CCC(C1)N3)=CC(O)=C2
CC(C1)(CN1c1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1)N(C)C
CCn1c(-c2cc(N3CCN(C4CC4)CC3)cnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H]1[C@@H]3COC[C@@H]31)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OC[C@@H]1OCCC1
N#Cc(cccc1)c1Oc(c(-c1cc(O)cc2ccccc12)c(c1n2)F)cc1c(N1CC(CC3)NC3C1)nc2OCC(CCC1)(C2)N1C[C@@H]2F
CC(C1N(C)CCC1)Oc1nc(N2CC(CC3)NC3C2)c(cnc(-c2cc(O)cc3ccccc23)c2F)c2n1
Cc(c(F)ccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F
CN1[C@H](COc2nc(N3CC(CC4)(C(OC)=O)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
Fc1c(-c2c3c(Cl)cccc3ccc2)ncc2c(N3CC(CC4)NC4C3)nc(N(C3)CC33NCC3)nc12
Cc(c(C(F)(F)F)c1C(C2)OCc(c(N3CC(CC4)NC4C3)n3)c2nc3OC[C@](CCC2)(C3)N2C[C@@H]3F)cc(N)c1F
Oc1cc2ccccc2c(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCCCC(F)(F)F)c2F)c1
C#Cc1c2c(-c(ncc3c(N4CC(CC5)NC5C4)ncnc33)c3F)cccc2ccc1
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c(CCC4)c4ccc3)c3F)c3n2)CCC1
CCC1=C(F)C=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1CCC4)N=C3N1CC3C=CC(C1)N3)=CC=C2
Fc(c1n2)c(-c3c(cn[nH]4)c4cc4ccccc34)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCC1
COc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
CC(NC[C@H]1N(CCC2)[C@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)CC1)=O
CCC(=O)N1C[C@@H]2C(=O)N(C)c3cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@H]1C
Oc1cc2ccccc2c(-c2ncc3c(N4CC(CC5)NC5C4)nc(OCCNC(c4cccc(S(F)(=O)=O)c4)=O)nc3c2F)c1
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cccc4cccc(C#C)c34)c3F)c3n2)CCC1
Oc1cc2ccccc2c(-c(ccc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC(CCC3)(C4)N3C[C@@H]4F)c2F)c1
CCC(=O)N1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1
Cn1c2cccc(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)c2cc1
Cc(c(C)c1-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OC[C@](CCC3)(C4)N3C[C@@H]4F)c2F)cc2c1nc(N)s2
COC[C@H]1N(CCC2)[C@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)CC1
CC(C)c(c(-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F)ccc1)c1Cl
CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(F)=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1
CC(C)Oc(cccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
OC[C@H](COc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1)O
Nc1ncc(CCOc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)cc1
CC1(C)CCCc2sc(N)c(C#N)c21
Cc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCCc4cnccc4)c3F)cccc2ccc1
CO[C@H]1CN[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C1
N#CC[C@H](C1)[C@@H](C2)N[C@H]1CN2c1c(cnc(-c2cc(O)cc3ccccc23)c2F)c2nc(OCC2(CCC3)N3CCC2)n1
ClC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1CCC4)N=C3N1CC3CCC(C1)N3)=CN=C2
O=C(c(cc1)ccc1S(F)(=O)=O)NCCOc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1
C#Cc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
Oc1cc2ccccc2c(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OC[C@](CCC3)(C4)N3C[C@@H]4F)c2F)c1
CN(C1)[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C[C@H]1NC(c1ccc(C=O)cc1)=O
C#Cc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cc(O)cc2ccc1
OCc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCCC1
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCC1
Fc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
CN1[C@H](COc2nc(N3CC4(CC4)NCC3)c(ccc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
Cc(ccc1c2nc(N)s1)c2-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CCC7(CCO7)CC6)CC5)=NC4=C3F)=C12
C#CC1=CC=CC2=CC(O)=CC(C3=C(C=C4C(N5CC6CCC(N6)C5)=NC(OCC7(CC7)CN8CC(C=CC=C9)=C9C8)=NC4=C3F)F)=C12
O=C(Nc1ccc2[nH]c(CC3=CN=C4CC=CC=C34)nc2c1)[C@@H]1CCCN1
CN1[C@H](COc2nc(N3CC(CC4)(C(N)=O)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
Cn1c(cc(cc2)Oc3nc(N4CC(CC5)NC5C4)c(cnc(-c4c5c(Cl)cccc5ccc4)c4F)c4n3)c2nc1
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CCCC7(C6)CC7(F)F)CC5)=NC4=C3F)=C12
CC#Cc1cc2c(c(F)c1-c1c(O)cccc1Cl)OC[C@H]1CN(C(=O)CC)CCN1C2
CCc(c(-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F)ccc1)c1Cl
F[C@H]1CN(CCC2)[C@@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C1
CN1CCCC1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CC(CCN)C(C2)N3)=N1
Nc1nc2c(C(F)(F)F)cccc2s1
FC1CN2CCCC2(COC2=NC3=C(CCN(C4=CC=CC5=C4C(Cl)=CC=C5)C3)C(N3CC4CC(F)C(C3)N4)=N2)C1
Cc1cc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC3(CCC4)N4CCC3)c2F)c2c(Cl)cccc2c1
OCC[C@@H](CO)Oc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1
Fc(c1n2)c(-c3c4c(Cl)cccc4cnc3)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCC1
CC(C(c1c(C(F)(F)F)c(C)cc(N)c1F)OC1)c2c1c(N1CC(CC3)NC3C1)nc(OC[C@](CCC1)(C3)N1C[C@@H]3F)n2
OS(O)(O)CCN1CCOCC1
CCn(ccc1ccc2)c1c2-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F
CN1CCC(C)([C@]23NC(=O)c4ccccc4[C@H]2c2ccccc2N3)CC1
NC1=NC2=C(C=CC=C2)C(N2CCC3=C(C2)N=C(OCC2CCCN2)N=C3N2CC3CCC(C2)N3)=N1
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OC(CC1)Cc2c1cn[nH]2
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cccc4cccc(C=C)c34)c3F)c3n2)CCC1
Oc(cc1)cc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC3(CCC4)N4CCC3)c2F)c1OC(F)(F)F
COc1ncc(CCOc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)cc1
CCc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
C1=CC2=C(Cn3ccnc3)C=NC2C=C1
CN(C1)[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C[C@H]1OC(NCCOCc(cc1)ccc1O)=O
Cc(ccc(O)c1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F
O[C@@H](C1)[C@H](C2)N[C@@H]1CN2c1c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2nc(OCCc(cc2)ncc2F)n1
Oc1cccc(F)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
Fc1cccc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC3(CCC4)N4CCC3)c2F)c1C1CC1
OC[C@@H](COc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1)O
Oc1cc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OC[C@](CCC3)(C4)N3C[C@@H]4F)c2F)c(CC(F)(F)F)cc1
CCC(=O)N1CC2(CCN(c3nc(N4CCCC4)nc(C4C(C)=CC=C5N=NC=C54)c3C#N)C2)C1
C#CC1=CC=CC2=C1C(C1=CC=C3C(N4CC5CCC(C4)N5)=NC(OCC4(CN5CC6CCCC6C5)CC4)=NC3=C1F)=CC(O)=C2
C1=CCC2=CC([C@H]3CCCCN3)=NC2=C1
Oc1cc2ccccc2c(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCCc(cccc3)c3F)c2F)c1
O[C@H](C1)[C@@H](C2)N[C@H]1CN2c1c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2nc(OCCc2nccn2C(F)F)n1
CC(N(CC1)CCC1Oc1nc(N2CC(CC3)NC3C2)c(cnc(-c2cc(O)cc3ccccc23)c2F)c2n1)=O
CC(C)c(c(F)cc(O)c1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(CCC#N)=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1
Cn1c(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)cnc1
F[C@H]1CN(CCC2)[C@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c(CCC4)c4ccc3)c3F)c3n2)C1
FC(c1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1)(F)F
C#CC1=CC=CC2=CC(O)=CC(C3=CC=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CCC7(CC6)CC7)CC5)=NC4=C3F)=C12
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cc(c(-c3cc(O)cc4ccccc34)c3)Oc4cnccc4)c3n2)CCC1
C#CC1=CC=CC2=C1C(C1=C(F)C3=C(C=C1F)C(N1CC4CCC(C1)N4)=NC(OCC1(CN4CC5(CCCO5)C4)CC1)=N3)=CC(O)=C2
Oc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
CC(c(c(N1CC(CC2)NC2C1)n1)c(C2)nc1OC[C@](CCC1)(C3)N1C[C@@H]3F)OC2c1c(C(F)(F)F)c(C)cc(N)c1F
Oc1cc2ccccc2c(-c(ncc2c(N3CC(CC4)NC4C3)nc(N(C3)CC33CCOCC3)nc22)c2F)c1
O[C@H](C1)[C@@H](C2)N[C@H]1CN2c1c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2nc(OCC2(CCC3)N3CCC2)n1
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CC7COCC7C6)CC5)=NC4=C3F)=C12
CC(C)Cc(cccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
OC(C1)CN1c1nc(N2CC(CC3)NC3C2)c(cnc(-c2cc(O)cc3ccccc23)c2F)c2n1
CN1[C@H](CCOc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4ccccc34)c3F)c3n2)CCC1
CN1C(CO)(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cccc4ccccc34)c3F)c3n2)CCC1
CCC(=O)N1CCN(c2nnc(-c3ccccc3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OCCn1nccc1
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OCCc1cnccc1
Cc1cccc(O)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
Oc1cc2ccccc2c(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCCc3ccccc3)c2F)c1
FC1(F)CCC2=C1C=CC=C2N1CCC2=C(C1)N=C(OCC13CCCN1CCC3)N=C2N1CC2CCC(C1)N2
Cc1nccn1CCOc1nc(N2C[C@H]([C@@H](C3)O)N[C@H]3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cccc4cccc(C#CCO)c34)c3F)c3n2)CCC1
Oc1cc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OC[C@](CCC3)(C4)N3C[C@@H]4F)c2F)c(C(F)(F)F)cc1
Fc(c1n2)c(-c3cccc(Cl)c3Cl)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCC1
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CC7(CCCCO7)C6)CC5)=NC4=C3F)=C12
CC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OC[C@@H]1CCCN1C)N=C3N1CC3CCC(C1)N3)=CC=C2
CC(CCc1ccc2)c1c2-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
OCc1nccn1CCOc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1
Cc(cccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OCC2(CCC3)N3CCC2)c1F
CO[C@H]1CN(CCC2)[C@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3cc(O)cc4cccc(C#C)c34)c3F)c3n2)C1
CCc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OC[C@]4(CCC5)N5[C@@H](COC(N(C)C)=O)CC4)c3F)cc(O)cc2ccc1
CCCC(=O)Nc1ccc(Sc2cc(Br)nc(NCCO)c2)cc1
CC(OC1=NC2=C(CCN(C3=CC(O)=C(Cl)C4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1)[C@@H]1CCCO1
CC1=CC=C2NN=CC2=C1N1CCC2=C(C1)N=C(OC[C@@H]1CCCN1C)N=C2N1CC2CCC(C1)N2
F[C@H]1CN2CCCC2(COC2=NC(N3CC4CCC(C3)N4)=C3CCN(C4=CC=CC(Cl)=C4C(F)(F)F)CC3=N2)C1
CN1CCC[C@H]1COC1=NC2=C(CCN(C3=NC(N)=CC4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1
CCC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1
CC#Cc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
FC1=C(Cl)C2=C(C=CC=C2N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4CCC5)N=C3C2)C=C1
C(C1(CCC2)N2CCC1)Oc1nc2cc(-c3cccc4ccccc34)ncc2c(N2CC(CC3)NC3C2)n1
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CCC7(CCCCO7)C6)CC5)=NC4=C3F)=C12
CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CC(C#N)C(C2)N3)=N1
CCC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C
CN1[C@H](COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)CCC1
CCC(C1)(CN1c1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1)N
F[C@H]1CN(CCC2)[C@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C1
C#CC1=CC=CC2=CC(O)=CC(C3=C(F)C=C4C(N5CC6CCC(C5)N6)=NC(OCC5(CN6CCC7(CCOC7)C6)CC5)=NC4=C3F)=C12
N#Cc(cccc1)c1Oc(cc1c(N2CC(CC3)NC3C2)nc(OC[C@](CCC2)(C3)N2C[C@@H]3F)nc1c1)c1-c1cc(O)cc2ccccc12
Cn1nccc1COc1nc(N2CC(CC3)NC3C2)c(cnc(-c2cc(O)cc3ccccc23)c2F)c2n1
Cc(c(C(F)(F)F)c1C(C2)OCc(c(N3C(CC4)CNC4C3)n3)c2nc3OC[C@](CCC2)(C3)N2C[C@@H]3F)cc(N)c1F
CSc1cccc2cccc(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)c12
CCC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1C[C@H](F)C4)N=C3N1C=C3CCC(C1)N3)=CC(O)=C2
C#CC1=CC=CC2=C1C(C1=C(F)C3=C(C=C1)C(N1CC4CCC(C1)N4)=NC(OCC1(CN4CC5CCC(C4)O5)CC1)=N3)=CC(O)=C2
O[C@H]1CN(CCC2)[C@@]2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C1
CC(C)(C)c(cccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CC(O)(C(F)F)C(C2)N3)=N1
Fc(ccc1cccc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC3(CCC4)N4CCC3)c2F)c11)c1Cl
N#Cc1c2c(-c(ncc(c3n4)c(N5CC(CC6)NC6C5)nc4OCC4(CCC5)N5CCC4)c3F)cccc2ccc1
COc1nc(-c2cccc3c2O[C@H](CNC(=O)C2CCOCC2)CO3)ccc1Nc1cccc(CN(C)C)c1
CN(C)CCOc1ccc(C(=O)NC[C@@H]2COc3ccccc3O2)cc1
CCC(=O)N1CC2(CC(n3nc(C4CCCCC4)c(C4=C5C=NN=C5CC=C4C)c3C)C2)C1
OC(CCOc1nc(N2CC(CC3)NC3C2)c(cnc(-c2c3c(Cl)cccc3ccc2)c2F)c2n1)=O
Cc1cccc(-c(ncc(c2n3)c(N4CC(CC5)NC5C4)nc3OCC3(CCC4)N4CCC3)c2F)c1C
Fc(c1n2)c(-c(c3ccccc3cc3)c3Cl)ncc1c(N1CC(CC3)NC3C1)nc2OCC1(CCC2)N2CCC1
CC1=C(C(F)(F)F)C(N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4CCC5)N=C3C2)=CC=C1
CC1CCCC2=C1C(N1CCC3=C(C1)N=C(OC[C@@H]1CCCN1C)N=C3N1CC3CCC(C1)N3)=CC=C2
Fc(c1n2)c(-c3c4c(Cl)cccc4ccc3)ncc1c(N1CC(CC3)NC3C1)nc2OC(CC1)Cc2c1[nH]nc2
N#Cc(cccc1)c1-c(ncc(c1n2)c(N3CC(CC4)NC4C3)nc2OC[C@](CCC2)(C3)N2C[C@@H]3F)c1F
